path,line,table,context
Data/exports/billing/parking_charges_2026-05_2026-06_dry_run_2026-06-18_18-28-42.txt,157,charges,Existing charges count  : 0
Data/exports/billing/parking_charges_2026-05_2026-06_dry_run_2026-06-18_18-28-42.txt,158,vehicles,Skipped vehicles        : 35
Data/exports/billing/plate_consensus_apply_2026-05_2026-06_apply_2026-06-20_14-53-33.txt,23,payments,"2 | 2 | A8756HK | AI8756HK | payments | номер предпочтительнее: другой вариант похож на усечённую, неполную или повреждённую запись | MERCEDES"
Data/exports/billing/plate_consensus_apply_2026-05_2026-06_dry_run_2026-06-20_13-56-20.txt,21,payments,"2 | 2 | A8756HK | AI8756HK | payments | номер предпочтительнее: другой вариант похож на усечённую, неполную или повреждённую запись | MERCEDES"
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,27,payments,AM1317MT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,28,payments,- payments: apt=134 raw=AM1317MT model=- payment_id=13; date=2026-06-04; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,41,payments,5003 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,42,payments,- payments: apt=161 raw=5003 model=- payment_id=28; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=89
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,55,payments,9868 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,56,payments,- payments: apt=161 raw=9868 model=- payment_id=29; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=90
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,160,payments,AI8756HK — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,161,payments,- payments: apt=- raw=AI8756HK model=- payment_id=17; date=2026-05-30; amount=800.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,171,payments,AA12354BT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,172,payments,- payments: apt=- raw=AA12354BT model=- payment_id=16; date=2026-05-23; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,210,payments,0186 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,211,payments,- payments: apt=30 raw=O186 model=- payment_id=26; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=17
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,249,payments,8092 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_10-32-56.txt,250,payments,- payments: apt=- raw=8092 model=- payment_id=23; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,24,payments,"AI8756HK — 1 голос(а), вес 2: payments"
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,26,payments,- payments: apt=- raw=AI8756HK model=- payment_id=17; date=2026-05-30; amount=800.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,42,payments,AM1317MT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,43,payments,- payments: apt=134 raw=AM1317MT model=- payment_id=13; date=2026-06-04; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,56,payments,5003 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,57,payments,- payments: apt=161 raw=5003 model=- payment_id=28; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=89
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,70,payments,9868 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,71,payments,- payments: apt=161 raw=9868 model=- payment_id=29; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=90
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,188,payments,AA12354BT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,189,payments,- payments: apt=- raw=AA12354BT model=- payment_id=16; date=2026-05-23; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,227,payments,0186 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,228,payments,- payments: apt=30 raw=O186 model=- payment_id=26; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=17
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,266,payments,8092 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-06-58.txt,267,payments,- payments: apt=- raw=8092 model=- payment_id=23; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,24,payments,"AI8756HK — 1 голос(а), вес 2: payments"
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,26,payments,- payments: apt=- raw=AI8756HK model=- payment_id=17; date=2026-05-30; amount=800.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,57,payments,0186 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,59,payments,- payments: apt=30 raw=O186 model=- payment_id=26; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=17
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,87,payments,8092 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,89,payments,- payments: apt=- raw=8092 model=- payment_id=23; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,132,payments,AM1317MT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,133,payments,- payments: apt=134 raw=AM1317MT model=- payment_id=13; date=2026-06-04; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,177,payments,5003 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,179,payments,- payments: apt=161 raw=5003 model=- payment_id=28; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=89
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,193,payments,9868 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,195,payments,- payments: apt=161 raw=9868 model=- payment_id=29; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=90
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,395,payments,AA12354BT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_11-34-47.txt,396,payments,- payments: apt=- raw=AA12354BT model=- payment_id=16; date=2026-05-23; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,24,payments,"AI8756HK — 1 голос(а), вес 2: payments"
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,26,payments,- payments: apt=- raw=AI8756HK model=- payment_id=17; date=2026-05-30; amount=800.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,57,payments,0186 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,59,payments,- payments: apt=30 raw=O186 model=- payment_id=26; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=17
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,102,payments,8092 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,104,payments,- payments: apt=- raw=8092 model=- payment_id=23; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,147,payments,AM1317MT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,148,payments,- payments: apt=134 raw=AM1317MT model=- payment_id=13; date=2026-06-04; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,192,payments,5003 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,194,payments,- payments: apt=161 raw=5003 model=- payment_id=28; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=89
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,208,payments,9868 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,210,payments,- payments: apt=161 raw=9868 model=- payment_id=29; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=90
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,410,payments,AA12354BT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_13-29-26.txt,411,payments,- payments: apt=- raw=AA12354BT model=- payment_id=16; date=2026-05-23; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,27,payments,0186 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,29,payments,- payments: apt=30 raw=O186 model=- payment_id=26; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=17
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,42,payments,8092 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,44,payments,- payments: apt=- raw=8092 model=- payment_id=23; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,57,payments,AM1317MT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,58,payments,- payments: apt=134 raw=AM1317MT model=- payment_id=13; date=2026-06-04; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,72,payments,5003 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,74,payments,- payments: apt=161 raw=5003 model=- payment_id=28; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=89
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,88,payments,9868 — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,90,payments,- payments: apt=161 raw=9868 model=- payment_id=29; date=2026-06-01; amount=500.0; source=import_ohorona_sheet1; vehicle_id=90
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,200,payments,AA12354BT — 1 голос(а): payments
Data/exports/billing/plate_consensus_report_2026-05_2026-06_2026-06-20_14-54-33.txt,201,payments,- payments: apt=- raw=AA12354BT model=- payment_id=16; date=2026-05-23; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/plate_consensus_top_ties_2026-05_2026-06_2026-06-20_11-44-04.txt,22,payments,AA12354BT — 1 голос(а): payments
Data/exports/billing/plate_consensus_top_ties_2026-05_2026-06_2026-06-20_11-44-04.txt,23,payments,- payments: apt=- raw=AA12354BT model=- payment_id=16; date=2026-05-23; amount=1000.0; source=import_ohorona_sheet1; vehicle_id=
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,16,payments,payments        : 8
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,22,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,35,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,48,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,62,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,531,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,542,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,553,payments,Источник: payments
Data/exports/billing/vehicle_verification_tasks_2026-05_2026-06_2026-06-19_17-52-55.txt,564,payments,Источник: payments
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-23.txt,37,cashier_receipts,Новые/добавленные поля receipts: <table cashier_receipts created>
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-23.txt,38,payments,"Связи payments: cashier_receipt_id, cashier_entry_status"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-23.txt,39,cashbox_operations,"Связи cashbox_operations: cashier_receipt_id, transfer_group_ref"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-23.txt,40,payments,"Индексы: idx_cashier_receipts_status, idx_cashier_receipts_cashbox, idx_cashier_receipts_apartment, idx_cashier_receipts_allocation, idx_payments_cashier_receipt, idx_cashbox_operations_cashier_receipt, idx_cashbox_operations_transfer_group"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-23.txt,40,cashier_receipts,"Индексы: idx_cashier_receipts_status, idx_cashier_receipts_cashbox, idx_cashier_receipts_apartment, idx_cashier_receipts_allocation, idx_payments_cashier_receipt, idx_cashbox_operations_cashier_receipt, idx_cashbox_operations_transfer_group"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-23.txt,40,cashbox_operations,"Индексы: idx_cashier_receipts_status, idx_cashier_receipts_cashbox, idx_cashier_receipts_apartment, idx_cashier_receipts_allocation, idx_payments_cashier_receipt, idx_cashbox_operations_cashier_receipt, idx_cashbox_operations_transfer_group"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-41.txt,38,payments,Связи payments: нет
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-41.txt,39,cashbox_operations,Связи cashbox_operations: нет
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-41.txt,40,payments,"Индексы: idx_cashier_receipts_status, idx_cashier_receipts_cashbox, idx_cashier_receipts_apartment, idx_cashier_receipts_allocation, idx_payments_cashier_receipt, idx_cashbox_operations_cashier_receipt, idx_cashbox_operations_transfer_group"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-41.txt,40,cashier_receipts,"Индексы: idx_cashier_receipts_status, idx_cashier_receipts_cashbox, idx_cashier_receipts_apartment, idx_cashier_receipts_allocation, idx_payments_cashier_receipt, idx_cashbox_operations_cashier_receipt, idx_cashbox_operations_transfer_group"
Data/exports/cashier/cashier_operator_migration_2026-06-25_14-43-41.txt,40,cashbox_operations,"Индексы: idx_cashier_receipts_status, idx_cashier_receipts_cashbox, idx_cashier_receipts_apartment, idx_cashier_receipts_allocation, idx_payments_cashier_receipt, idx_cashbox_operations_cashier_receipt, idx_cashbox_operations_transfer_group"
Data/exports/cashier/cashier_payments_audit_2026-05_2026-06_2026-06-28_15-01-16.csv,1,vehicles,entrance;apartment;charge_id;vehicle_id;service;service_item;period;plate;model;parking_time;charge_amount;paid_amount;balance_amount;overpaid_amount;payment_status;apt_charge_count;same_service_charge_count;sibling_vehicles;flags;hint
Data/exports/cashier/cashier_payments_audit_2026-05_2026-06_2026-06-28_15-01-16.txt,1,payments,OSBB parking payments audit - READ ONLY
